"No.","Time","Source","Destination","Protocol","Length","Info"
"18298","2485.946600184","192.168.8.181","142.250.200.110","TLSv1.3","203","Application Data"
"18299","2485.969867762","142.250.200.110","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  43322 [ACK] Seq=328695 Ack=2500 Win=72192 Len=1388 TSval=2212832767 TSecr=3305775799"
"18300","2485.969986825","192.168.8.181","142.250.200.110","TCP","78","43322  >  443 [ACK] Seq=2617 Ack=331471 Win=175872 Len=0 TSval=3305775948 TSecr=2212832767 SLE=332859 SRE=334247"
"18301","2485.969867835","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18302","2486.000577148","142.250.200.110","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  43322 [ACK] Seq=331471 Ack=2500 Win=72192 Len=1388 TSval=2212832803 TSecr=3305775868"
"18303","2486.000698776","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=334247 Win=176896 Len=0 TSval=3305775979 TSecr=2212832803"
"18304","2486.000577189","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18305","2486.000819584","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3421285 Win=1089664 Len=0 TSval=2611276940 TSecr=4110126021"
"18306","2486.020256195","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18307","2486.030007569","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18308","2486.049863662","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18309","2486.049899968","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3424061 Win=1089664 Len=0 TSval=2611276989 TSecr=4110126081"
"18310","2486.069752972","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18311","2486.069789391","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=337023 Win=178048 Len=0 TSval=3305776048 TSecr=2212832842"
"18312","2486.080014029","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18313","2486.099854065","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18314","2486.109916876","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18315","2486.109952511","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3426837 Win=1089664 Len=0 TSval=2611277049 TSecr=4110126142"
"18316","2486.139961695","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18317","2486.139999073","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=339799 Win=178048 Len=0 TSval=3305776118 TSecr=2212832910"
"18318","2486.139961735","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18319","2486.199984524","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18320","2486.200021043","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3429613 Win=1089664 Len=0 TSval=2611277139 TSecr=4110126202"
"18321","2486.199984567","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18322","2486.210392346","142.250.200.110","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18323","2486.210427797","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18317#1] 43322  >  443 [ACK] Seq=2617 Ack=339799 Win=178048 Len=0 TSval=3305776189 TSecr=2212832910 SLE=341187 SRE=342575"
"18324","2486.229794122","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18325","2486.229831454","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3432389 Win=1089664 Len=0 TSval=2611277169 TSecr=4110126263"
"18326","2486.240035025","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18327","2486.240095813","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18317#2] 43322  >  443 [ACK] Seq=2617 Ack=339799 Win=178048 Len=0 TSval=3305776219 TSecr=2212832910 SLE=341187 SRE=343963"
"18328","2486.260126379","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18329","2486.280864817","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18330","2486.280901844","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18317#3] 43322  >  443 [ACK] Seq=2617 Ack=339799 Win=178048 Len=0 TSval=3305776259 TSecr=2212832910 SLE=341187 SRE=345351"
"18331","2486.289838455","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18332","2486.289875079","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3435165 Win=1089664 Len=0 TSval=2611277229 TSecr=4110126323"
"18333","2486.300993775","HuaweiDe_37:38:18","Broadcast","ARP","60","Who has 192.168.8.124? Tell 192.168.8.1"
"18334","2486.320136027","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18335","2486.320136063","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18336","2486.321490738","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18317#4] 43322  >  443 [ACK] Seq=2617 Ack=339799 Win=178048 Len=0 TSval=3305776299 TSecr=2212832910 SLE=341187 SRE=346739"
"18337","2486.349923777","142.250.200.110","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  43322 [ACK] Seq=339799 Ack=2617 Win=72192 Len=1388 TSval=2212833160 TSecr=3305776189"
"18338","2486.350228184","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=346739 Win=174080 Len=0 TSval=3305776328 TSecr=2212833160"
"18339","2486.384891827","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3436553 Win=1090688 Len=0 TSval=2611277324 TSecr=4110126384"
"18340","2486.400797517","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18341","2486.400832531","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18339#1] 34760  >  443 [ACK] Seq=1341 Ack=3436553 Win=1090688 Len=0 TSval=2611277340 TSecr=4110126384 SLE=3437941 SRE=3439329"
"18342","2486.400797555","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18343","2486.400797578","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18344","2486.401009246","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18339#2] 34760  >  443 [ACK] Seq=1341 Ack=3436553 Win=1090688 Len=0 TSval=2611277340 TSecr=4110126384 SLE=3437941 SRE=3440717"
"18345","2486.493293208","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=348127 Win=179072 Len=0 TSval=3305776472 TSecr=2212833195"
"18346","2486.740182406","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18347","2486.740182442","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18348","2486.740182468","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18349","2486.740531526","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=352291 Win=175872 Len=0 TSval=3305776719 TSecr=2212833231"
"18350","2486.750083804","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18351","2486.750122576","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 18339#3] 34760  >  443 [ACK] Seq=1341 Ack=3436553 Win=1090688 Len=0 TSval=2611277690 TSecr=4110126384 SLE=3442105 SRE=3443493 SLE=3437941 SRE=3440717"
"18352","2486.750083884","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18353","2486.750083926","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18354","2486.750083965","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=3436553 Ack=1341 Win=68864 Len=1388 TSval=4110126626 TSecr=2611277340"
"18355","2486.750457478","192.168.8.181","142.250.185.10","TCP","78","34760  >  443 [ACK] Seq=1341 Ack=3440717 Win=1086592 Len=0 TSval=2611277690 TSecr=4110126626 SLE=3442105 SRE=3446269"
"18356","2486.761230711","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18357","2486.761230772","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18358","2486.761389733","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=355067 Win=176896 Len=0 TSval=3305776740 TSecr=2212833338"
"18359","2486.771077075","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18360","2486.771113935","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18355#1] 34760  >  443 [ACK] Seq=1341 Ack=3440717 Win=1086592 Len=0 TSval=2611277711 TSecr=4110126626 SLE=3442105 SRE=3447657"
"18361","2486.771077186","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18362","2486.771220069","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18355#2] 34760  >  443 [ACK] Seq=1341 Ack=3440717 Win=1086592 Len=0 TSval=2611277711 TSecr=4110126626 SLE=3442105 SRE=3449045"
"18363","2486.780236851","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18364","2486.802051569","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18365","2486.802088776","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=357843 Win=178048 Len=0 TSval=3305776781 TSecr=2212833577"
"18366","2486.840640730","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18367","2486.840691349","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18355#3] 34760  >  443 [ACK] Seq=1341 Ack=3440717 Win=1086592 Len=0 TSval=2611277780 TSecr=4110126626 SLE=3442105 SRE=3450433"
"18368","2486.840640788","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=3440717 Ack=1341 Win=68864 Len=1388 TSval=4110126895 TSecr=2611277690"
"18369","2486.841092022","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3450433 Win=1083648 Len=0 TSval=2611277780 TSecr=4110126895"
"18370","2486.840640816","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18371","2486.860809947","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18372","2486.860849511","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=360619 Win=178048 Len=0 TSval=3305776839 TSecr=2212833631"
"18373","2486.870108775","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18374","2486.870141018","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3451821 Win=1089664 Len=0 TSval=2611277810 TSecr=4110126926"
"18375","2486.900351280","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18376","2486.900351376","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18377","2486.900510305","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3453209 Win=1089664 Len=0 TSval=2611277840 TSecr=4110126956"
"18378","2486.944527039","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=362007 Win=179072 Len=0 TSval=3305776923 TSecr=2212833702"
"18379","2487.030233276","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18380","2487.030279323","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3454597 Win=1089664 Len=0 TSval=2611277970 TSecr=4110126986"
"18381","2487.030233382","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18382","2487.030860301","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18383","2487.030903974","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=364783 Win=177024 Len=0 TSval=3305777009 TSecr=2212833738"
"18384","2487.048106418","192.168.8.181","142.250.200.131","TCP","66","[TCP Keep-Alive] 44660  >  80 [ACK] Seq=378 Ack=703 Win=64128 Len=0 TSval=4069057432 TSecr=496494534"
"18385","2487.050402377","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18386","2487.050431856","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18380#1] 34760  >  443 [ACK] Seq=1341 Ack=3454597 Win=1089664 Len=0 TSval=2611277990 TSecr=4110126986 SLE=3455985 SRE=3457373"
"18387","2487.050402496","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18388","2487.050402522","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18389","2487.050590032","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18380#2] 34760  >  443 [ACK] Seq=1341 Ack=3454597 Win=1089664 Len=0 TSval=2611277990 TSecr=4110126986 SLE=3455985 SRE=3458761"
"18390","2487.050402544","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18391","2487.050808287","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=367559 Win=176896 Len=0 TSval=3305777029 TSecr=2212833809"
"18392","2487.070444267","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18393","2487.080398888","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18394","2487.080436744","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 18380#3] 34760  >  443 [ACK] Seq=1341 Ack=3454597 Win=1089664 Len=0 TSval=2611278020 TSecr=4110126986 SLE=3460149 SRE=3461537 SLE=3455985 SRE=3458761"
"18395","2487.112574565","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=368947 Win=179072 Len=0 TSval=3305777091 TSecr=2212833880"
"18396","2487.150205164","142.250.200.131","192.168.8.181","TCP","66","[TCP Keep-Alive ACK] 80  >  44660 [ACK] Seq=703 Ack=379 Win=66816 Len=0 TSval=496504765 TSecr=4068970471"
"18397","2487.160536824","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18398","2487.160536888","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18399","2487.160887481","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=371723 Win=176896 Len=0 TSval=3305777139 TSecr=2212833922"
"18400","2487.161385154","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18401","2487.161414240","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 18380#4] 34760  >  443 [ACK] Seq=1341 Ack=3454597 Win=1089664 Len=0 TSval=2611278101 TSecr=4110126986 SLE=3460149 SRE=3462925 SLE=3455985 SRE=3458761"
"18402","2487.161385200","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18403","2487.161556780","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 18380#5] 34760  >  443 [ACK] Seq=1341 Ack=3454597 Win=1089664 Len=0 TSval=2611278101 TSecr=4110126986 SLE=3460149 SRE=3464313 SLE=3455985 SRE=3458761"
"18404","2487.161385229","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18405","2487.161652882","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 18380#6] 34760  >  443 [ACK] Seq=1341 Ack=3454597 Win=1089664 Len=0 TSval=2611278101 TSecr=4110126986 SLE=3460149 SRE=3465701 SLE=3455985 SRE=3458761"
"18406","2487.180919678","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18407","2487.220290339","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18408","2487.220326301","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=374499 Win=178048 Len=0 TSval=3305777199 TSecr=2212833987"
"18409","2487.270410971","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=3454597 Ack=1341 Win=68864 Len=1388 TSval=4110127289 TSecr=2611278020"
"18410","2487.270558188","192.168.8.181","142.250.185.10","TCP","78","34760  >  443 [ACK] Seq=1341 Ack=3458761 Win=1085568 Len=0 TSval=2611278210 TSecr=4110127289 SLE=3460149 SRE=3465701"
"18411","2487.330135629","142.250.185.10","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  34760 [ACK] Seq=3458761 Ack=1341 Win=68864 Len=1388 TSval=4110127319 TSecr=2611278020"
"18412","2487.330236062","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3465701 Win=1085696 Len=0 TSval=2611278270 TSecr=4110127319"
"18413","2487.330135705","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18414","2487.330349050","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18412#1] 34760  >  443 [ACK] Seq=1341 Ack=3465701 Win=1085696 Len=0 TSval=2611278270 TSecr=4110127319 SLE=3467089 SRE=3468477"
"18415","2487.330135735","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18416","2487.330432154","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18412#2] 34760  >  443 [ACK] Seq=1341 Ack=3465701 Win=1085696 Len=0 TSval=2611278270 TSecr=4110127319 SLE=3467089 SRE=3469865"
"18417","2487.340333237","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18418","2487.340333279","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18419","2487.340333305","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18420","2487.340526386","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=378663 Win=175872 Len=0 TSval=3305777319 TSecr=2212834059"
"18421","2487.350917262","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18422","2487.350960886","192.168.8.181","142.250.185.10","TCP","78","[TCP Window Update] 34760  >  443 [ACK] Seq=1341 Ack=3465701 Win=1087488 Len=0 TSval=2611278290 TSecr=4110127319 SLE=3467089 SRE=3471253"
"18423","2487.360428033","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18424","2487.380389050","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18425","2487.382037699","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18412#3] 34760  >  443 [ACK] Seq=1341 Ack=3465701 Win=1087488 Len=0 TSval=2611278320 TSecr=4110127319 SLE=3467089 SRE=3472641"
"18426","2487.390142432","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18427","2487.390177618","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=381439 Win=178048 Len=0 TSval=3305777369 TSecr=2212834166"
"18428","2487.430994400","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18429","2487.430994487","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18430","2487.432308460","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 18412#4] 34760  >  443 [ACK] Seq=1341 Ack=3465701 Win=1087488 Len=0 TSval=2611278371 TSecr=4110127319 SLE=3467089 SRE=3474029"
"18431","2487.450634906","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Fast Retransmission] , Continuation Data"
"18432","2487.450694980","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3474029 Win=1084672 Len=0 TSval=2611278390 TSecr=4110127500"
"18433","2487.498235000","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=382827 Win=179072 Len=0 TSval=3305777477 TSecr=2212834237"
"18434","2487.530408376","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18435","2487.530408413","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18436","2487.530408439","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18437","2487.530730913","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18438","2487.530730941","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18439","2487.530749619","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3476805 Win=1088512 Len=0 TSval=2611278470 TSecr=4110127531"
"18440","2487.530730971","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18441","2487.531197036","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=386991 Win=175872 Len=0 TSval=3305777510 TSecr=2212834273"
"18442","2487.574671201","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3478193 Win=1090688 Len=0 TSval=2611278514 TSecr=4110127591"
"18443","2487.580958583","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18444","2487.580958625","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18445","2487.580958653","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18446","2487.581228333","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3480969 Win=1088512 Len=0 TSval=2611278521 TSecr=4110127622"
"18447","2487.630491686","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18448","2487.630525554","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=389767 Win=178048 Len=0 TSval=3305777609 TSecr=2212834380"
"18449","2487.630491736","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18450","2487.630917920","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18451","2487.650526589","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18452","2487.650558624","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3483745 Win=1089664 Len=0 TSval=2611278590 TSecr=4110127682"
"18453","2487.680602369","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18454","2487.680634218","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=392543 Win=178048 Len=0 TSval=3305777659 TSecr=2212834451"
"18455","2487.681247665","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18456","2487.731944765","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18457","2487.731980456","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3486521 Win=1089664 Len=0 TSval=2611278671 TSecr=4110127743"
"18458","2487.731944795","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18459","2487.731944819","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18460","2487.750840333","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18461","2487.750874935","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=395319 Win=178048 Len=0 TSval=3305777729 TSecr=2212834523"
"18462","2487.770845254","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18463","2487.770997522","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3489297 Win=1089664 Len=0 TSval=2611278710 TSecr=4110127803"
"18464","2487.790752066","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18465","2487.800634251","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3489297 Ack=1341 Win=68864 Len=1388 TSval=4110127864 TSecr=2611278590 [TCP segment of a reassembled PDU]"
"18466","2487.816397094","192.168.8.181","52.84.70.128","TCP","66","[TCP Keep-Alive] 54512  >  443 [ACK] Seq=1047 Ack=4699 Win=64128 Len=0 TSval=3260432688 TSecr=1865605723"
"18467","2487.820998206","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18468","2487.821034200","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=398095 Win=178048 Len=0 TSval=3305777799 TSecr=2212834594"
"18469","2487.831009805","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3490685 Ack=1341 Win=68864 Len=1388 TSval=4110127894 TSecr=2611278590 [TCP segment of a reassembled PDU]"
"18470","2487.831046799","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3492073 Win=1089664 Len=0 TSval=2611278770 TSecr=4110127864"
"18471","2487.933656559","142.250.200.110","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"18472","2487.933690063","192.168.8.181","142.250.200.110","TCP","78","[TCP Dup ACK 18468#1] 43322  >  443 [ACK] Seq=2617 Ack=398095 Win=178048 Len=0 TSval=3305777912 TSecr=2212834594 SLE=399483 SRE=400871"
"18473","2487.933656596","52.84.70.128","192.168.8.181","TCP","66","[TCP Keep-Alive ACK] 443  >  54512 [ACK] Seq=4699 Ack=1048 Win=68096 Len=0 TSval=1865615963 TSecr=3260343369"
"18474","2487.933656624","142.250.200.110","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  43322 [ACK] Seq=398095 Ack=2617 Win=72192 Len=1388 TSval=2212834665 TSecr=3305777659"
"18475","2487.933805895","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=400871 Win=176896 Len=0 TSval=3305777912 TSecr=2212834665"
"18476","2487.933656647","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18477","2487.934157229","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3492073 Ack=1341 Win=68864 Len=1388 TSval=4110127924 TSecr=2611278590 [TCP segment of a reassembled PDU]"
"18478","2487.934539171","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3493461 Ack=1341 Win=68864 Len=1388 TSval=4110127954 TSecr=2611278671 [TCP segment of a reassembled PDU]"
"18479","2487.934539198","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3494849 Ack=1341 Win=68864 Len=1388 TSval=4110127985 TSecr=2611278710 [TCP segment of a reassembled PDU]"
"18480","2487.934630106","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=3496237 Win=1087488 Len=0 TSval=2611278874 TSecr=4110127924"
"18481","2487.960976820","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3496237 Ack=1341 Win=68864 Len=1388 TSval=4110128015 TSecr=2611278710 [TCP segment of a reassembled PDU]"
"18482","2487.970583083","142.250.200.110","192.168.8.181","TLSv1.3","1454","Continuation Data"
"18483","2487.970618738","192.168.8.181","142.250.200.110","TCP","66","43322  >  443 [ACK] Seq=2617 Ack=403647 Win=178048 Len=0 TSval=3305777949 TSecr=2212834737"
"18484","2487.991007650","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=3497625 Ack=1341 Win=68864 Len=1388 TSval=4110128045 TSecr=2611278770 [TCP segment of a reassembled PDU]"
